 1.5547	 -0.0008	  0.0001
 1.5625	 -0.0008	  0.0000
 1.5703	 -0.0008	 -0.0000
 1.5781	 -0.0008	 -0.0001
 1.5859	 -0.0007	 -0.0002
 1.5938	 -0.0007	 -0.0002
 1.6016	 -0.0007	 -0.0003
 1.6094	 -0.0007	 -0.0004
 1.6172	 -0.0006	 -0.0004
 1.6250	 -0.0006	 -0.0005
 1.6328	 -0.0005	 -0.0005
 1.6406	 -0.0005	 -0.0006
 1.6484	 -0.0004	 -0.0006
 1.6562	 -0.0003	 -0.0007
 1.6641	 -0.0003	 -0.0007
 1.6719	 -0.0002	 -0.0007
 1.6797	 -0.0001	 -0.0008
 1.6875	 -0.0000	 -0.0008
 1.6953	  0.0001	 -0.0008
 1.7031	  0.0002	 -0.0008
 1.7109	  0.0002	 -0.0008
 1.7188	  0.0003	 -0.0008
 1.7266	  0.0004	 -0.0008
 1.7344	  0.0005	 -0.0008
 1.7422	  0.0005	 -0.0007
 1.7500	  0.0006	 -0.0007
 1.7578	  0.0007	 -0.0006
 1.7656	  0.0007	 -0.0006
 1.7734	  0.0008	 -0.0005
 1.7812	  0.0008	 -0.0004
 1.7891	  0.0008	 -0.0003
 1.7969	  0.0009	 -0.0002
 1.8047	  0.0009	 -0.0002
 1.8125	  0.0009	 -0.0001
 1.8203	  0.0009	  0.0000
 1.8281	  0.0009	  0.0001
 1.8359	  0.0009	  0.0002
 1.8438	  0.0009	  0.0003
 1.8516	  0.0009	  0.0003
 1.8594	  0.0009	  0.0004
 1.8672	  0.0008	  0.0005
 1.8750	  0.0008	  0.0005
 1.8828	  0.0008	  0.0005
 1.8906	  0.0007	  0.0006
 1.8984	  0.0007	  0.0006
 1.9062	  0.0006	  0.0006
 1.9141	  0.0006	  0.0006
 1.9219	  0.0005	  0.0006
 1.9297	  0.0005	  0.0006
 1.9375	  0.0004	  0.0006
 1.9453	  0.0004	  0.0006
 1.9531	  0.0003	  0.0005
 1.9609	  0.0002	  0.0005
 1.9688	  0.0002	  0.0004
 1.9766	  0.0001	  0.0004
 1.9844	  0.0000	  0.0003
 1.9922	 -0.0000	  0.0003
 2.0000	 -0.0001	  0.0002
 2.0078	 -0.0002	  0.0001
 2.0156	 -0.0002	  0.0000
 2.0234	 -0.0003	 -0.0001
 2.0312	 -0.0003	 -0.0002
 2.0391	 -0.0004	 -0.0003
 2.0469	 -0.0004	 -0.0003
 2.0547	 -0.0004	 -0.0004
 2.0625	 -0.0005	 -0.0005
 2.0703	 -0.0005	 -0.0006
 2.0781	 -0.0005	 -0.0007
 2.0859	 -0.0005	 -0.0008
 2.0938	 -0.0006	 -0.0009
 2.1016	 -0.0006	 -0.0009
 2.1094	 -0.0006	 -0.0010
 2.1172	 -0.0006	 -0.0010
 2.1250	 -0.0006	 -0.0011
 2.1328	 -0.0006	 -0.0011
 2.1406	 -0.0006	 -0.0012
 2.1484	 -0.0006	 -0.0012
 2.1562	 -0.0006	 -0.0013
